"","Within.Variation..SD.","Total.Variation..SD.","Rs","subject","time","repeatability","gen.variance","Average.Expression","Symbol"
"20828",0.202166675963385,0.238012416197426,1.30273815407235,0.024129096354184,0,0.0314294112630711,0.00146872149099829,4.37108197554673,"LOC101928847"
"20829",0.186916178209116,0.26059296213465,1.0826066215473,0.287346392923278,0.0253599067942614,0.312755162079407,0.0112859162816889,6.24094396793078,"ADAMTS16-DT"
"20830",0.232693534165627,0.291939595536404,1.21470809417227,0.107554867248159,4.32382226862325e-11,0.140103129508935,0.00876178441338156,6.34175647555494,"LINC00964"
"20831",0.18034947125756,0.231323921347491,1.17297870618709,0.209456646379107,0.0568507453571979,0.314251526285028,0.00736994764233615,4.5182790259762,"LOC101928553"
"20832",0.194755967526617,0.321163729806303,0.921477365269415,0.555239467521741,0.0341246448372887,0.614355160069922,0.0338902611068976,5.73022147897038,"LINC02800"
"20833",0.215967496832771,0.267804742435745,1.22792673058863,0.117475616333507,0.0069064297360171,0.0831109422996247,0.00252521327872968,5.01121485664625,"SOD1-DT"
"20834",0.220565237656741,0.40614104924604,0.940225038050086,0.51776662992568,4.86650641482844e-11,0.567084510790946,0.0892598492067399,6.40003474721615,"LINC01676"
"20835",0.209782777974395,0.278944537076526,1.15082460591196,0.19128415989715,0.00639148459055015,0.24880669140919,0.0119358207746592,5.0334955112668,"LINC02254"
"20836",0.20691546426332,0.240846526321029,1.07878110827254,0.0320200131452143,0,0.0526779742971318,0.00242060544493533,5.26142858569271,"PRR20A"
"20837",0.256895017288788,0.330688755855534,1.1997927495607,0.185158744193765,0.00182195282742869,0.215943871701645,0.0205275721365708,5.90337568607654,"LINC02153"
"20838",0.240777959112095,0.299579889750603,1.21843008611302,0.197859859869997,1.01878447818104e-09,0.315408497230037,0.0129263500868953,7.80083101159827,"LINC01533"
"20839",0.183746796183121,0.209776005549851,1.30953426702408,0.0377307513330163,4.2082795332534e-12,0.00533058419635097,9.1451393300355e-05,3.83028690043616,"LINC02465"
"20840",0.203235065778144,0.259539562109253,1.18573595881756,0.134623016651489,0.0115278860371019,0.262142259009096,0.0113233243160588,4.71934882050765,"DNAJB8-AS1"
"20841",0.233116824655733,0.280685602639821,1.26376074248023,0.0282891064481082,2.22607608697245e-09,0.0874802401884069,0.00400508261620043,5.41576557712225,"LOC107985946"
"20842",0.229063367130503,0.285679601335015,1.20770212987609,0.0537107770427862,0,0.0795694846244102,0.00351243055025736,5.10032234997647,"LINC01362"
"20843",0.178235815951289,0.247108902666801,1.0884138043248,0.279377382106653,0.00256902468729188,0.286878460747875,0.00714021979552701,5.07374930411086,"IL6R-AS1"
"20844",0.226945788151083,0.288701319014415,1.17519568477139,0.100948559464449,0.079414836079241,0.188324207526894,0.00791335780219227,6.62648579450517,"LINGO1-AS1"
"20845",0.219504297208663,0.300683479685908,1.11398170947084,0.193340700553358,0.00463391937765648,0.272678149677415,0.0166295355471075,6.95512674051941,"PRKAG2-AS2"
"20846",0.201837197978414,0.236705692807233,1.08432947916186,0.0722939581990501,0.0116633239368244,0.114735746173126,0.00386873889540086,5.40352566217151,"ST6GALNAC5"
"20847",0.204559442152929,0.285762288428501,1.09669140140896,0.216711219377642,6.40724964759739e-12,0.279148106921442,0.0116381684362288,5.66912595729303,"LOC339260"
"20848",0.200050429061055,0.275355981558612,1.11124484061623,0.125438101714112,0.0203590890007848,0.189887994069717,0.0107140363989917,6.38077495700093,"LOC101927044"
"20849",0.174496953538869,0.2735569270682,0.95454887371307,0.407483100632386,0,0.479539005378824,0.0175232255401618,6.88032450429294,"LINC01751"
"20850",0.178030847831333,0.228043969423343,1.17412126145365,0.103496666115851,4.48746059545513e-10,0.101072587120064,0.00271202002129342,4.21750856286659,"PRR23E"
"20851",0.218920929970036,0.307429384515758,1.07254208547559,0.284116302692205,0.00416662872992573,0.347479449385093,0.0175717541511495,6.41944391242514,"WWTR1-AS1"
"20852",0.128783079950903,0.199387255613245,0.972526759870762,0.443378274230659,2.78883935828917e-09,0.469953323917542,0.00929400759423165,6.11030495608744,"LOC101928277"
"20853",0.248613937630403,0.358628988832437,1.09621896695856,0.367473113241792,0.00243102918225433,0.414141104805492,0.0363461630354978,6.30307096837282,"DAND5"
"20854",0.195968091629472,0.254759111020581,1.15133440476392,0.180932952849521,0.0278045931742003,0.203189341178025,0.00666531120229659,8.36872942641949,"LINC02579"
"20855",0.215050006060445,0.317484248569089,1.05785428318165,0.373653149931797,1.31446224025866e-10,0.406462173812603,0.028484412818533,8.1891713428962,"CIMIP2A"
"20856",0.222564195073715,0.279129416566933,1.21810229675598,0.130492072566072,0.0159106912945309,0.178410943300783,0.00873897672001288,5.67421921479579,"PPM1K-DT"
"20857",0.246307868327246,0.31418658057596,1.16455221316805,0.139551346147513,0.03133068545799,0.220276191883442,0.0074293005953796,6.53569341258741,"LINC01864"
"20858",0.400801495116546,0.501598222613087,1.111049567327,0.167791433981294,3.98084382682467e-10,0.2055841118932,0.0222438386953603,6.66471868961468,"LINC01342"
"20859",0.224351492980226,0.300227072496502,1.14806215519454,0.15046037859224,0.000665673722628349,0.191933971363455,0.0135263233200488,7.76830569906979,"LOC101927467"
"20860",0.266557536482609,0.283367810790339,1.40918418986839,0.10542092024433,0.00912547013734115,0.125606800494266,0.00655213384082296,6.89390186458948,"LINC02201"
"20861",0.176579162830008,0.238117886930529,1.1073493386377,0.272306666492154,0.0273760428566451,0.311253196275177,0.00655102237412103,4.46396590790187,"LINC00210"
"20862",0.181999861008901,0.221664547936965,1.11869543751838,0.100462105972412,0.00628828210619731,0.133396140723843,0.00682771623513803,5.07373328351898,"LRRC37A5P"
"20863",0,0,0,0,0,0,0,0,"CTD-2194D22"
"20864",0.273990238573109,0.343638932736368,1.20554576305259,0.166794543479561,1.47039084587378e-12,0.170082624877222,0.00843308689489294,6.13485846951057,"DSCAM-AS1"
"20865",0.158080237973021,0.19877651219018,1.18385426412211,0.139791238016933,0.0196103761271011,0.206141275377847,0.00275735361143415,3.91229432402423,"ROR1-AS1"
"20866",0.228210644286225,0.373760979855717,0.982905604523547,0.49787207671753,0.0131878373885101,0.535418672328447,0.0492043242510719,5.32973687245153,"LOC105372404"
"20867",0.234527307924876,0.315652160499836,1.14275847980319,0.208377258072644,0.0130718791243379,0.248406247465203,0.0195848896060592,6.22844026963653,"PLCE1-AS2"
"20868",0.242058150138825,0.332039798218928,1.12981743648736,0.321579783479063,5.26652023365615e-12,0.357557833934126,0.0275463089363802,5.50845887171262,"DIO2-AS1"
"20869",0.23728545150749,0.364652505491177,1.0210376322392,0.21693859712626,1.17701060726568e-11,0.411420557291558,0.0370298270314047,5.74138799923845,"LINC01734"
"20870",0.268748213827515,0.345133899358631,1.20306895608959,0.113679573184691,0.00404756022327916,0.141214209036224,0.0135152860710877,6.7337899262259,"WDR11-DT"
"20871",0.207076915194092,0.26900761210426,0.969437392248284,0.193503224080201,0.00119292702316072,0.184182926332065,0.0104552485824044,5.58042109450421,"EOLA2-DT"
"20872",0.424963987949177,0.574462962523277,1.02911951816514,0.228793742476258,0.0211707075368358,0.298919296201898,0.0656605261245385,6.1978680343356,"LOC339666"
"20873",0.189514819863801,0.267139644069205,1.08113614657563,0.340690298752547,4.0476422334673e-11,0.35393544076949,0.0168244182964335,6.15711803618175,"LINC01115"
"20874",0.19327507244976,0.242768296085786,1.01851091562497,0.142770175517058,0.00189374296039811,0.162038016002637,0.00902952081716351,5.98625564509867,"EP400P1"
"20875",0.206350563359291,0.281737659433795,1.11031620718851,0.20514486095035,0,0.228957124362196,0.0112117180376365,5.41330387916487,"LOC101929297"
"20876",0.196417470325837,0.252808750070627,1.16960422911913,0.171330449540539,5.4340132450155e-12,0.226064400825066,0.00811817902941183,4.47961924487169,"LOC101928283"
"20877",0.15203891964708,0.209375287908697,1.08317821987243,0.228453949686213,0.00588775377773425,0.264459966431452,0.00505938809319372,4.62833585795343,"LOC101928417"
"20878",0.138100846296144,0.193732649378205,1.07731596509142,0.288058236587875,0.00167065360131918,0.38975860972692,0.00756357002692878,3.78471605214773,"LINC02850"
"20879",0.220251839511676,0.302959250839788,1.11257595166309,0.34014439366255,0.0180357304868488,0.388576017144034,0.0225560352723934,8.88507032539272,"LINC01231"
"20880",0.165893029163772,0.236561315598407,1.08879971257647,0.333387008772788,0.00729700225023847,0.327342298402905,0.0135643284962617,4.18349785765275,"PACRG-AS2"
"20881",0.131406585720593,0.172239518213967,1.138651226291,0.268472637355394,0.038866579503391,0.332338848021942,0.0052650831848608,3.8806612173064,"LINC02211"
