"","Symbol","Score","Filters","gomez","gosch","meaburn1","meaburn2","obermoser1","obermoser2","obermoser3","obermoser4","dusek","rusch","larocca","karlovich1","karlovich2","Studies"
"23323","UNC93A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23324","IRGC",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23325","LOC105370752",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23326","CTRB2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23327","H2AB3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23328","HRG-AS1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23329","CT62",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23330","CYP2C9",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23331","FBXL2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23332","H2BC4",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23333","HOXA2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23334","H4C12",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23335","GJA5",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23336","MYH6",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23337","H2AC8",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23338","LHB",1,"meaburn1.rs",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"23339","H3C4",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23340","TFF2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23341","SPP2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23342","GFRA3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23343","H2AC17",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23344","ODF1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23345","FSHB",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23346","ARSF",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23347","CACNG2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23348","NHLH2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23349","ASIP",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23350","H2BC11",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23351","H3C11",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23352","FCGR1BP",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23353","OR1E1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23354","H4C2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23355","KRTAP5-9",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23356","PDHA2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23357","FOXC2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23358","HES2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23359","H2AC7",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23360","GHRH",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23361","TSHB",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23362","CMA1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23363","H1-5",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23364","SLURP1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23365","H1-3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23366","H2BC17",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23367","H2AC13",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23368","H2AC16",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23369","SSTR5",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23370","SSTR4",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23371","H4C13",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23372","SMR3A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23373","TPSD1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23374","IFNA5",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23375","FGF3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23376","KRT36",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23377","COL8A1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23378","SSTR2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23379","CLDN8",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23380","IVL",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23381","HOXD11",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23382","CMKLR2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23383","PHOX2A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23384","MAGEA6",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23385","GPR3",1,"karlovich2.rs",0,0,0,0,0,0,0,0,0,0,0,0,1,1
"23386","MNX1",1,"meaburn2.rs",0,0,0,1,0,0,0,0,0,0,0,0,0,1
"23387","H3C6",1,"karlovich2.rs",0,0,0,0,0,0,0,0,0,0,0,0,1,1
"23388","GYS2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23389","UPK1A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23390","EPX",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23391","CYP11B2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23392","H4C9",1,"meaburn2.rs",0,0,0,1,0,0,0,0,0,0,0,0,0,1
"23393","CALCB",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23394","H2AC15",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23395","H3C12",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23396","DRD1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23397","MUC3B",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23398","PKD1P6-NPIPP1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23399","MINDY2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23400","LINC01963",1,"meaburn2.rs",0,0,0,1,0,0,0,0,0,0,0,0,0,1
"23401","NOTCH2NLA",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23402","POLR1F",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23403","PLAC4",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23404","PMS2P2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23405","ZNF423",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23406","HSPB6",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23407","IGKV2D-28",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23408","KIAA1549L",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23409","TOX3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23410","DDN",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23411","UNC13A",1,"meaburn2.rs",0,0,0,1,0,0,0,0,0,0,0,0,0,1
"23412","BRINP2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23413","NALF1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23414","GPC1-AS1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23415","PIWIL1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23416","CTXND1",1,"meaburn2.rs",0,0,0,1,0,0,0,0,0,0,0,0,0,1
"23417","OTULINL",1,"dusek.rs",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"23418","SLC26A10P",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23419","SUSD5",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23420","ACTL8",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23421","GUSBP15",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23422","FRMPD4",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23423","EEF1AKMT2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23424","H2AC6",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23425","MINAR1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23426","MBL1P",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23427","RAG2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23428","UGT1A10",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23429","PIK3C2G",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23430","H2AP",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23431","SKIC8",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23432","CAMK1G",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23433","SLC35E2A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23434","PTPN20",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23435","DNAAF1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23436","FMO6P",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23437","IGKV1D-39",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23438","LINC01949",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23439","KRT86",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23440","NUS1P3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23441","DLSTP1",1,"meaburn2.rs",0,0,0,1,0,0,0,0,0,0,0,0,0,1
"23442","CERNA1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23443","ANO3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23444","LOC100288570",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23445","EMX1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23446","SLC8A2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23447","TNN",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23448","LINC02981",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23449","LINC02172",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23450","MICOS10P1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23451","SPATA31C2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23452","LUZP2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23453","SEMA3D",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23454","EFR3B",1,"karlovich2.rs",0,0,0,0,0,0,0,0,0,0,0,0,1,1
"23455","MYH15",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23456","TDRD12",1,"dusek.rs",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"23457","KIAA1614",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23458","CFHR1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23459","PRSS3P2",1,"meaburn1.rs",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"23460","PMS2P6",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23461","IHH",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23462","GK2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23463","ZNRF4",2,"meaburn1.rs karlovich1.rs",0,0,1,0,0,0,0,0,0,0,0,1,0,2
"23464","OR7E24",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23465","ABCA12",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23466","PRPS1L1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23467","SPINT3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23468","DIRAS3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23469","ETV2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23470","LAMB4",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23471","PYGO1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23472","CTAGE9",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23473","DTNB-AS1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23474","ERV9-1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23475","LOC102723769",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23476","ERICH2-DT",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23477","NEUROG2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23478","TMEM238L",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23479","EPHA5",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23480","PRODHLP",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23481","LUNAR1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23482","SHBG",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23483","AFG2B",1,"rusch.rs",0,0,0,0,0,0,0,0,0,1,0,0,0,1
"23484","FLG",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23485","IGFALS",1,"meaburn1.rs",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"23486","KCNV1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23487","LINC00563",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23488","BTG2-DT",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23489","ANKRD53",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23490","GSTA1",1,"meaburn2.rs",0,0,0,1,0,0,0,0,0,0,0,0,0,1
"23491","OR7E2P",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23492","INSRR",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23493","H2BC8",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23494","RAB40AL",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23495","RADX",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23496","SYT12",1,"meaburn1.rs",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"23497","ZNF217-AS1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23498","LOC105376196",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23499","SSX2B",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23500","LOC105375582",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23501","RAD21L1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23502","PDXDC2P-NPIPB14P",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23503","LINC00837",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23504","MAGEC2",1,"rusch.rs",0,0,0,0,0,0,0,0,0,1,0,0,0,1
"23505","SPATA31A3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23506","LINC01361",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23507","IGLL3P",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23508","SLC5A4",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23509","GK3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23510","LOC100130331",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23511","POLR1HASP",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23512","PRAMEF12",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23513","SEMG2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23514","ZNF280A",1,"karlovich2.rs",0,0,0,0,0,0,0,0,0,0,0,0,1,1
"23515","PRINS",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23516","FAM182A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23517","CYP2C19",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23518","HBBP1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23519","ANKRD34C",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23520","SPATA31F2P",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23521","SPEF1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23522","TRDV3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23523","HERC2P8",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23524","IGKV1D-13",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23525","LINC00939",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23526","CPN2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23527","GRM8",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23528","ADAM3A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23529","ADGRD2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23530","HNRNPCL1",1,"karlovich2.rs",0,0,0,0,0,0,0,0,0,0,0,0,1,1
"23531","OVOL3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23532","PCDHB17P",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23533","RTEL1-TNFRSF6B",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23534","CYP2A7P1",1,"meaburn1.rs",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"23535","DAZ4",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23536","MUC7",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23537","ANOS2P",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23538","LOC220077",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23539","ATXN8OS",3,"meaburn1.rs meaburn2.rs karlovich2.rs",0,0,1,1,0,0,0,0,0,0,0,0,1,2
"23540","IGKV1D-37",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23541","SP3P",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23542","OR2B2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23543","HOXB9",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23544","TMEM92-AS1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23545","SLC66A3",2,"rusch.rs karlovich2.rs",0,0,0,0,0,0,0,0,0,1,0,0,1,2
"23546","DDR1-DT",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23547","ZNF355P",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23548","DUX4L1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23549","GRIP2",1,"meaburn1.rs",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"23550","RPLP2P1",1,"karlovich1.rs",0,0,0,0,0,0,0,0,0,0,0,1,0,1
"23551","MIR1244-1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23552","CADM3-AS1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23553","OR7E19P",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23554","ATXN3L",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23555","HMGB3P1",1,"rusch.rs",0,0,0,0,0,0,0,0,0,1,0,0,0,1
"23556","FOXL1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23557","IGLV1-50",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23558","GJB4",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23559","POM121L2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23560","H2AC10P",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23561","GNAT3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23562","MAGEC3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23563","AOC4P",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23564","DKFZP434A062",3,"meaburn1.rs rusch.rs karlovich2.rs",0,0,1,0,0,0,0,0,0,1,0,0,1,3
"23565","HTR3A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23566","MAG",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23567","LOC101927446",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23568","DHFRP3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23569","LOC101929148",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23570","RNASE2CP",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23571","TTTY1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23572","KIR3DL3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23573","PRODH2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23574","OR7E12P",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23575","KLK1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23576","KPLCE",1,"meaburn1.rs",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"23577","TMEM132A",1,"meaburn2.rs",0,0,0,1,0,0,0,0,0,0,0,0,0,1
"23578","LINC00302",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23579","VENTXP1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23580","TM6SF2",1,"rusch.rs",0,0,0,0,0,0,0,0,0,1,0,0,0,1
"23581","LOC105375061",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23582","PLAAT2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23583","CYLC1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23584","FAM224A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23585","LOC100289518",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23586","MIR622",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23587","KRTAP4-7",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23588","MLLT10P1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23589","LOC100505498",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23590","PRB4",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23591","KRT35",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23592","ADAM5",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23593","PGK2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23594","GBX1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23595","AZGP1P1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23596","TMEM212",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23597","LOC101929550",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23598","KRT84",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23599","NCR2",3,"meaburn1.rs karlovich1.rs karlovich2.rs",0,0,1,0,0,0,0,0,0,0,0,1,1,2
"23600","DIAPH2-AS1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23601","MUC3A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23602","TRBV16",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23603","MKRN7P",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23604","PMCHL1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23605","PPIAL4A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23606","ZPR1P1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23607","LOC100287387",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23608","OR1E3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23609","IGLV@",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23610","ADAM3B",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23611","IGHV3-47",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23612","COX7A2P2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23613","TTTY2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23614","PRAMEF10",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23615","OR2F2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23616","OR1F2P",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23617","CDC37P1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23618","OR7A10",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23619","IGHV3-72",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23620","KRT3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23621","CTAGE11P",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23622","OR2J3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23623","KRT19P2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23624","PRAMEF11",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23625","IGKV1OR2-108",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23626","UBE2NL",2,"dusek.rs rusch.rs",0,0,0,0,0,0,0,0,1,1,0,0,0,2
"23627","MT4",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23628","IGFBP-AS1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23629","DYNC1LI2-DT",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23630","LOC729815",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23631","LINC01482",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23632","SHISA6",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23633","IGKV1OR1-1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23634","OR7E37P",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23635","CRX",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23636","CACNA1S",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23637","LOC283683",1,"rusch.rs",0,0,0,0,0,0,0,0,0,1,0,0,0,1
"23638","KCNV2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23639","CYRIB",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23640","MYH14",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23641","MT1M",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
