"","Within Variation (SD)","Total Variation (SD)","Rs","Average Expression","subject","response","time:response","time","Residuals","repeatability","gen.variance","res.variance","Symbol"
"DPCD",0.524647950458905,0.943332475489627,0.556164410842097,0.699271624551806,0.269677184596137,0.273153689590893,0.0341497001389366,5.04088811785899e-13,0.423019425673529,0.339244700083533,0.214498192432733,0.417783439026555,"DPCD"
"DPEP2",0.310540424000923,0.474970194644828,0.653810339053249,6.86551300997239,0.215240045617716,0.00892634987503334,7.93106340239773e-10,4.8010236567615e-11,0.775833603666134,0.218457215752111,0.0483815915041016,0.173087822255165,"DPEP2"
"DPEP3",0.375589142495873,0.604654171221191,0.621163568155518,2.56132746651634,0.342899037925607,0,3.52896281094877e-06,5.31223913182587e-10,0.657097432580358,0.357983845731828,0.131659622863864,0.236121282430094,"DPEP3"
"DPF2",0.206043047858756,0.249268340930063,0.826591323591169,5.49219070135619,0.0251412777080406,0,2.36815579019239e-11,6.98199108019852e-09,0.974858715286287,0.0325149591979826,0.00201565341565485,0.0599759180140246,"DPF2"
"DPF3",0.389012121005478,0.807488939823348,0.481755355176235,-0.967145544371133,0.667492454689097,4.68082962092346e-10,4.85779878843582e-10,1.19014117393826e-11,0.332507544345138,0.679783451231397,0.457549376011121,0.215531698825713,"DPF3"
"DPH1",0.21850206943323,0.347002119664923,0.629685114443173,3.88945950926506,0.274083513024331,0.074396363775934,1.21242804511448e-11,0,0.65152012318761,0.279474923114574,0.0310719970670214,0.0801079138915126,"DPH1"
"DPH2",0.161811812512078,0.283980375653616,0.569799276233958,3.35295872803059,0.469967230115592,9.58456716669615e-12,0,0,0.530032769874824,0.463441267399217,0.0371420256216569,0.0430019499679448,"DPH2"
"DPH3",0.175414378142329,0.293508597606598,0.597646472957649,3.02316296042239,0.369392801958676,0,0,1.30817444110987e-10,0.630607197910507,0.368124499038071,0.0318338697719316,0.0546419552685512,"DPH3"
"DPH3P1",0.546324310566999,0.76259249853093,0.716403992459205,-0.691790513835311,0,6.77565783527367e-19,0,0,1,0,0,0.647121860500161,"DPH3P1"
"DPH5",0.363557526375705,0.52155644072876,0.697062672388272,2.69283762475392,0.161090848013009,0.042092838759864,0.0413149002618935,3.57318548056015e-11,0.755501412929501,0.163753274741766,0.0409749559716873,0.209248778706617,"DPH5"
"DPH6",0.425197679904016,0.579004701089485,0.734359633184225,0.491695085399486,0.101965319010854,0,0.0190921208335041,0.111718438966108,0.767224121189533,0.107134590210386,0.0316370189105588,0.263664609148424,"DPH6"
"DPH7",0.179934028661501,0.270822187720656,0.664399140173466,3.03631413665823,0.226252890666279,0,1.66128753643452e-11,0,0.773747109317108,0.258681777703327,0.0196532918031813,0.0563214907179167,"DPH7"
"DPM1",0.228549351700752,0.381914952912048,0.598429964467469,3.2790538605953,0.403447834495556,0.0101706353164583,0.0583796596167803,2.40092859190742e-10,0.528001870331113,0.42891822784545,0.0582069453394674,0.0774994470697657,"DPM1"
"DPM2",0.561268748882997,1.07365835057724,0.522762896205518,4.85738418846663,0.279651482034365,0.260560910169037,0,0,0.459787607796598,0.367548344051493,0.312787665821591,0.538223285210662,"DPM2"
"DPM3",0.581803456338326,1.04742048478301,0.555463125641331,2.67638681414906,0.332301157933288,0.0853144416464564,0.0136507032276233,0,0.568733697192632,0.345724710901911,0.343819616496638,0.65066994602175,"DPM3"
"DPP3",0.219408115607129,0.289165029269081,0.758764350453181,3.48930265594213,0,0,0,0.04431693041904,0.95568306958096,0.00603332104672201,0.000477038522598733,0.0785902809362116,"DPP3"
"DPP4",0.139380159200646,0.286469699993766,0.486544158784259,3.86315168230324,0.575589104870011,0,2.66846114567096e-09,2.54901616486766e-10,0.424410892206627,0.594282636696785,0.0502305308405148,0.0342924347297268,"DPP4"
"DPP7",0.386494770158872,0.675220305286106,0.572398026441319,6.51615024961396,0.25541715010987,0.117824817178843,1.05491215186887e-08,4.03829186387733e-08,0.626757981779246,0.278345089790212,0.111893819545869,0.290102923526563,"DPP7"
"DPP8",0.4948082681837,0.816629198728447,0.605915474188473,2.27328216551657,0.171652256976583,0.17827079054434,0.00218563911381161,0,0.647891313365266,0.214163108286342,0.117024189258769,0.429401337505179,"DPP8"
"DPP9",0.119607900480116,0.155601992865181,0.768678461488266,5.23919763829186,0.0652346619452235,0,5.60985526817788e-11,0,0.934765337998678,0.071644035640994,0.00178863744197174,0.023176977992292,"DPP9"
"DPP9.AS1",0.176632139540693,0.270769473304104,0.652334021946099,2.4495788409713,0.26829149560267,1.16752057273312e-10,0.0386311056621565,4.68693606676824e-12,0.693077398613734,0.257640917460141,0.0183871434622372,0.0529801829838107,"DPP9.AS1"
"DPY19L1",0.521726930317694,0.741548200895273,0.703564420610571,1.58790935253924,0.0290217223063978,0.0480584484753301,9.86907572150363e-11,0,0.922919829119581,0.0368080212326374,0.0191541386113218,0.501225332218205,"DPY19L1"
"DPY19L1P1",0.583193936255433,0.937501091706889,0.622072807609882,-1.30737347951225,0.249487182670665,0.00595937352950858,0.0162496475400764,4.28080226239471e-08,0.728303753451728,0.239396527394729,0.20401720984647,0.648197365138055,"DPY19L1P1"
"DPY19L2P2",0.524872895154235,0.708961092320638,0.740340902821863,-0.553459351439867,0.179752725959802,0.0180347233632221,0,2.27788725942838e-11,0.802212550654197,0.204959091181224,0.100934038654496,0.391525398361892,"DPY19L2P2"
"DPY19L3",0.343965715257006,0.554859960444805,0.619914464509685,2.48106329249113,0.359000592376772,0.0324368892594139,0,0,0.608562518363814,0.351022116008113,0.103925266834866,0.192139459845956,"DPY19L3"
"DPY19L4",0.585185793449625,0.868077231987766,0.674117200504888,0.611729590526845,0.0187091395759573,0.0295266554080381,1.39850498987976e-10,0,0.951764204876154,0,0,0.733876296306924,"DPY19L4"
"DPY30",0.413032321247496,0.758690577745692,0.544401543083274,2.71359049733723,0.420704517427225,0.140369314494719,0.0234301604175913,0,0.415496007660464,0.482252222626217,0.234626473499601,0.25189585338961,"DPY30"
"DPYD",0.409676798904115,0.7303689268395,0.560917618273952,4.22978161145172,0.312849964495995,0.0701058496728762,1.31173869302749e-11,0,0.617044185818012,0.326918460822806,0.161806208987391,0.333137418791072,"DPYD"
"DPYD.AS1",0.689048840219792,1.11505548594638,0.617950271447679,-0.304331675461125,0.127369679434508,0.0284666447594594,0,5.59705150743521e-11,0.844163675750062,0.142855076677528,0.172532984816446,1.03521537687399,"DPYD.AS1"
"DPYSL2",0.37220559489102,0.630008216536127,0.590794826355533,4.45510117248808,0.218394732693521,0.0959205056675461,8.27362616342593e-12,4.28441634132966e-10,0.685684761202218,0.244013634361306,0.0875235150305256,0.271159372749963,"DPYSL2"
"DPYSL4",0.607144557832248,1.72639488138195,0.351683478895766,-0.678430325105866,0.660797042554692,0.0200600840231941,0.0231027261621908,3.03364798746147e-11,0.296040147229587,0.68506139859638,1.93595685172536,0.89000423102129,"DPYSL4"
"DR1",0.454708168800953,0.74713731206127,0.608600536287585,3.60887382986849,0.203473779764953,0.130065724726346,1.13215611619412e-12,0,0.666460495507569,0.237412392443008,0.114086692136112,0.366455586900563,"DR1"
"DRAM1",0.197146123863,0.361262194805664,0.545714793016337,2.76372713701751,0.540934391854933,0,3.32552263275928e-11,0,0.459065608111811,0.548344852218894,0.0722733833323001,0.0595294101832107,"DRAM1"
"DRAM2",0.229487893487225,0.334121422873765,0.686839806658936,4.05555655219806,0.215874362817624,1.13580942283174e-11,0.0249951461860974,0,0.759130490984921,0.221765263424431,0.0246873040160343,0.0866344766579113,"DRAM2"
"DRAP1",0.420941258535017,0.687640773351908,0.612152849056836,6.44186065032155,0.298739487112617,0.0607344554689046,6.81867307940709e-10,0,0.640526056736611,0.310802623410087,0.137869255784743,0.305721774020793,"DRAP1"
"DRAXIN",0.674573419128114,1.17409025233957,0.574549884716201,-1.72369387416852,0.30809746520421,0,4.51886148665062e-10,0.0209781483258253,0.670924386018078,0.357816890632267,0.495497745509513,0.889282454871645,"DRAXIN"
"DRC7",0.469894991104984,1.05722322052847,0.444461474153112,-1.58662098277089,0.572282099883798,0,0,6.16235027159042e-12,0.42771790011004,0.577984217448892,0.652076055117446,0.476114015531162,"DRC7"
"DRD4",0.554722508434655,0.761971179096436,0.728009829836948,-0.623147642515705,0.183091188966594,0,3.815008670953e-12,1.26349219681678e-10,0.816908810903241,0.19179859661343,0.115689731984301,0.487493680339999,"DRD4"
"DRG1",0.304991378850995,0.507056216210075,0.601494211293992,3.64996891989251,0.316171865129787,0.112987164636844,0.00778501405992232,2.67358572519827e-09,0.563055953499861,0.359798615772661,0.0813138022234127,0.144684294097199,"DRG1"
"DRG2",0.243614409632843,0.453939562563884,0.536667058180369,4.21016126467482,0.332590797258873,0.0269354408404357,6.36281106065252e-09,1.09717134049149e-10,0.640473755428163,0.328070192837286,0.065549762991914,0.134254316814949,"DRG2"
"DRICH1",0.511786799783203,0.893600907307765,0.572724127289789,-1.02128907585487,0.498418700922733,0,0.011332301927341,0.0287057805793039,0.461543216570622,0.527852047572767,0.418588901099085,0.374415318594466,"DRICH1"
"DROSHA",0.187729994511554,0.37729387047456,0.497569690902816,3.55804639510232,0.472532195836142,0.0725703719254581,0.0344743136690797,7.10450690774515e-11,0.420423118498275,0.510468417457484,0.0651631012226982,0.0624904401016787,"DROSHA"
"DSC1",0.8797931098252,1.52991608029724,0.57505971808223,-1.58978062655412,0.447757329462558,0,0,1.50137266031803e-11,0.552242670522428,0.454257909928844,1.10188094946279,1.32379161534822,"DSC1"
"DSC2",0.401655949860544,0.878162924473103,0.457382040014428,2.92925931238012,0.606154907843024,0,0,0,0.393845092156976,0.611860075234762,0.477120492875119,0.302666442384637,"DSC2"
"DSCR3",0.194266338215842,0.306582840347331,0.633650396074858,4.46553847455903,9.0107102753613e-10,0.12170265880475,0,0,0.878297340294179,0,0,0.08349691331499,"DSCR3"
"DSE",0.437120751760167,0.827131209286587,0.528478126387215,2.81436181603421,0.39888524941952,0.0280542735177523,2.19654070636754e-13,0,0.573060477062508,0.397875025633549,0.262415592205633,0.397127166950412,"DSE"
"DSEL",0.660669585734426,1.07959133285524,0.611962661822342,-0.627512767094837,0.36705941364058,4.03486309585122e-11,0,0,0.632940586319071,0.379178677543173,0.458139738397301,0.750102616805116,"DSEL"
"DSN1",0.217720490070914,0.326494562070548,0.666842622707662,1.79427912411764,0.247626497935105,0.174148530294327,3.22826625114078e-09,0.0134182494240211,0.564806719118281,0.298126317749767,0.0255545054227665,0.0601625343060633,"DSN1"
"DSP",0.546182521423029,2.49345684953124,0.219046309754953,-0.980317776211419,0.925837296667369,0,4.84904541057751e-12,0,0.0741627033277823,0.930364535064426,6.04049298289114,0.452115833579758,"DSP"
"DST",0.519793033160308,0.827194513915596,0.628380658256331,0.337751988026763,0.247065367285039,0.0973771703106493,4.8082774771092e-10,4.32960716064463e-11,0.655557461880188,0.309633736580119,0.19051255853096,0.424771036322614,"DST"
"DSTN",0.163789122662829,0.262276072902181,0.624491288322426,3.84993881565713,0.34538310742061,0,5.72949896883706e-10,3.27662486020412e-11,0.654616891973673,0.350744377450255,0.024932348625863,0.0461517520149208,"DSTN"
"DSTNP2",0.262699433465331,0.337773403015018,0.777738658877329,1.00623551058744,0,0,0,0,1,0,0,0.127975930813399,"DSTNP2"
"DSTYK",0.182524191996604,0.325558432071055,0.560649560926644,3.26772550831358,0.376381591766806,0.0461029330394305,6.72824434536148e-09,4.04740323691711e-09,0.577515464418116,0.390944546125348,0.0389742924689122,0.0607183438785864,"DSTYK"
"DTD1",0.221836741992712,0.416206630410193,0.532996655469135,2.95289638775325,0.58493516465374,0,0.0413365743904799,0,0.37372826095578,0.563611734447217,0.0956972254452064,0.0740955939663074,"DTD1"
"DTD2",0.376606997369506,0.486410219394901,0.774257987091653,0.961087069066754,0.092146448495847,8.98697168078425e-07,0,2.36877892075882e-11,0.907852652783297,0.0720548803127947,0.0170790112409185,0.219948809314434,"DTD2"
"DTHD1",0.727778912626249,1.2586152341035,0.578237806842249,-0.0376947012667691,0.417374612363648,0.000512772577617756,0.178003893848777,9.0910858365544e-10,0.404108720300848,0.434119279057084,0.587279054058622,0.765526689409404,"DTHD1"
"DTNB",0.267717798036175,0.449247894237636,0.59592443608553,2.36776933783975,0.130869545157809,0.167145517083066,2.0530469610279e-12,0,0.701984937757072,0.159944437216387,0.0269082248305449,0.141326602831145,"DTNB"
"DTNBP1",0.287955583955378,0.494281740334263,0.582573784256414,3.49727236255885,0.328589088948916,0.108591811416303,5.08719296948857e-09,1.17716890805565e-10,0.562819094429871,0.373136068905052,0.080628604788438,0.135455048086607,"DTNBP1"
"DTWD1",0.251628997068294,0.440753526096797,0.570906373221009,1.07712568017465,0.318111322941784,8.42378465738152e-10,5.30152100002224e-10,0,0.681888675685686,0.326947611886979,0.0641724325021647,0.132104983723001,"DTWD1"
"DTWD2",0.453053751333545,0.601085503742784,0.753725964962574,0.313958977653351,4.94010034693378e-17,0,0,0,1,0.104168345259997,0.0389518143257871,0.334979577485861,"DTWD2"
"DTX1",0.224671366033947,0.602278711763212,0.37303554259158,3.02254397172031,0.783420376069506,1.66398541315524e-10,1.87912029677794e-09,0,0.216579621884976,0.783753440719375,0.286115430271513,0.0789425272526023,"DTX1"
"DTX2",0.308880601107747,0.41583069707796,0.742803749887271,4.84481034863911,0.00303391750839944,0.0728744144720844,2.00169193804947e-11,1.95284897764116e-09,0.92409166604665,0.0429905282932959,0.00680333499815831,0.151448616495521,"DTX2"
"DTX2P1.UPK3BP1.PMS2P11",0.26401019923068,0.451982409759847,0.584116092860686,1.76254273839676,3.2827099769604e-11,0,0.00969523299046179,0,0.990304766976711,0,0,0.227866949726905,"DTX2P1.UPK3BP1.PMS2P11"
"DTX3",0.204153947383651,0.38319419185696,0.532768898177503,2.90499495856589,0.594985302315773,3.60168584416347e-09,1.01072884364216e-08,8.17958077133921e-13,0.405014683974434,0.608067149459368,0.0930920328929638,0.0600029550137695,"DTX3"
"DTX3L",0.204894199932669,0.408303587096508,0.501818270541522,5.54617091791733,0.30193109939959,0.0496113480730194,0,0,0.648457552527391,0.300035043607277,0.0471036401086664,0.109890154823906,"DTX3L"
"DTX4",0.216330241407386,0.361374087686708,0.598632411062446,2.90465160529839,0.386332811507414,0.0292291016145232,0,1.70204882955383e-11,0.584438086861043,0.388295219391187,0.0482719057395844,0.0760456323832659,"DTX4"
"DTYMK",0.40526581941248,0.663218080919814,0.61105966660381,2.58018702533521,0.25475858468491,0.0892536827020346,2.15499581694406e-11,0,0.655987732591505,0.292925712431637,0.116704526367558,0.281705450683516,"DTYMK"
"DUOX1",0.458025616926988,0.603173245364467,0.759359969042104,0.575725538702261,0,0,1.88091104984685e-07,0.0139312633040105,0.986068548604884,0,0,0.360526470637923,"DUOX1"
"DUS1L",0.291049170080032,0.499872730329474,0.582246544811911,5.64088563616123,0.248957972401631,0.102413524422322,2.58369607764142e-11,9.0249854094027e-10,0.648628502247711,0.264241039378843,0.059078392863333,0.164499265634416,"DUS1L"
"DUS2",0.271554030923008,0.422764229476492,0.642329724204134,3.54268815310563,0.188561253818013,0.0472495811044456,0.0165452808389544,0,0.747643884238588,0.176520249594046,0.0296100582336423,0.138133066431875,"DUS2"
"DUS3L",0.257157190731978,0.38109602632713,0.674783185777003,3.78119724628193,0.254149601052618,0.0101788414152807,8.33486874764814e-12,0,0.735671557523767,0.243953831171129,0.0346556000298374,0.107402427357841,"DUS3L"
"DUS4L",0.559607652020475,1.09638738414376,0.510410517408049,-0.361855084443318,0.161657644850439,0,0.0237443417449274,0.00200941198871266,0.812588601415921,0.175687362362026,0.210817709943083,0.989141735680937,"DUS4L"
"DUSP1",0.454502680267479,0.513187237504098,0.88564688880021,6.6909856741892,0,0,0.0536238019482129,0.150854546706749,0.795521651345038,0,0,0.234771379524618,"DUSP1"
"DUSP10",0.384419035197971,0.599468890670606,0.641266029281243,1.37587940614158,0.108894306307518,0.00810600950370713,0,5.56925509822299e-12,0.882999684183205,0.0889191933992718,0.0314356837645534,0.322095230797373,"DUSP10"
"DUSP11",0.176424899560768,0.216791262955025,0.813800783094143,2.90594621098755,0,0.0136307226767837,5.22295088417292e-12,0.00731749682077888,0.979051780497214,0,0,0.0545278823553635,"DUSP11"
"DUSP12",0.239529324398865,0.321723139157171,0.7445200398901,2.13956675224263,0,0,5.84314285366511e-11,0.0143579267013017,0.985642073240267,0,0,0.103269532677026,"DUSP12"
"DUSP14",0.230133238486945,0.437946612233082,0.525482403696422,0.939688794484851,0.452279225220746,3.69722143840674e-10,2.48219111163245e-10,6.95983870704183e-10,0.547720773465329,0.471296215933815,0.0920275367932005,0.103237211112444,"DUSP14"
"DUSP16",0.384981418638316,0.617045625660571,0.623910781680331,3.76237747413045,0.250856023076415,0.107548574517055,6.82159876575017e-10,2.28549872894312e-11,0.641595401701515,0.261605050444873,0.0887035550673981,0.250370766764512,"DUSP16"
"DUSP18",0.123229025440401,0.248612634957176,0.495666784842321,3.12522480605981,0.580839308648087,0,1.36158627812406e-10,6.54637616502127e-11,0.419160691150291,0.593819982278357,0.0383008258984358,0.0261982260726412,"DUSP18"
"DUSP19",0.554361600503372,0.792778490457752,0.699264179308501,-1.08762110082974,0.113941643999066,0,0,2.55920523109185e-17,0.886058356000934,0.136867575154689,0.0876796207496476,0.552936833882146,"DUSP19"
"DUSP2",0.540678492186219,0.745700118361791,0.725061561441108,3.10167284736629,0.265322683345448,0,4.54753171664166e-12,0.12358224822863,0.611095068421375,0.30838205800509,0.151490411450513,0.339752212814003,"DUSP2"
"DUSP22",0.0865517790867744,0.167313216165862,0.517303899059434,5.01154600008866,0.592846560377664,9.20976765696076e-11,5.15438205153043e-11,0,0.407153439478695,0.597847148786022,0.0172354837096583,0.0115937642756443,"DUSP22"
"DUSP23",0.487752604749904,0.863859422430393,0.564620344566775,3.45548604282207,0.314911789597042,0.109896045408108,0.000898662325623234,0,0.574293502669226,0.338854179771566,0.224425615202303,0.437881738815275,"DUSP23"
