"","Symbol","Obermoser_F_pvalue","Gosch_F_pvalue"
"1172","SH3BP5L",0.043577428675221,3.61355668061994e-05
"1173","SIAH1",0.389702851395446,0.0131700342370363
"1174","SIAH1",0.0444735053097827,0.0131700342370363
"1175","SIGLEC7",0.00598845424903487,4.05264664905751e-09
"1176","SIGLEC7",0.0397950499988259,4.05264664905751e-09
"1177","SIGLEC7",0.492485041929942,4.05264664905751e-09
"1178","SIPA1L2",1.4898824998735e-05,8.00664916162879e-13
"1179","SIRPA",0.0232142378922745,2.38142038390409e-05
"1180","SIRPA",0.0138525997198444,2.38142038390409e-05
"1181","SIRT2",0.404396221832967,0.000547413790594582
"1182","SIRT2",0.00157031284940103,0.000547413790594582
"1183","SIT1",0.00204702666728962,1.11306993341882e-07
"1184","SKAP1",0.00180354993277134,1.59296088210392e-07
"1185","SKAP1",0.00998726713823149,1.59296088210392e-07
"1186","SKAP2",0.257084721479537,3.80812394754234e-07
"1187","SKAP2",0.0252429887368689,3.80812394754234e-07
"1188","SLA",0.0740659295280755,1.14132341357749e-12
"1189","SLA",0.0284827247222466,1.14132341357749e-12
"1190","SLA",0.000155804405543946,1.14132341357749e-12
"1191","SLAIN1",0.0154824194760426,0.0395568492610521
"1192","SLAIN1",0.517880218024121,0.0395568492610521
"1193","SLC16A3",0.000142933022040471,7.48175264070612e-09
"1194","SLC22A4",0.0239158837639627,1.57452532765994e-07
"1195","SLC22A4",0.000373042804341148,1.57452532765994e-07
"1196","SLC25A13",0.0127200884454137,0.0387826290652045
"1197","SLC25A20",0.00154878066290567,0.0078317495760244
"1198","SLC25A20",1.52780605405316e-06,0.0078317495760244
"1199","SLC25A45",0.0388067706116151,1.35290025233591e-05
"1200","SLC25A45",0.624764572177051,1.35290025233591e-05
"1201","SLC26A2",0.0244716770231137,0.000515114142937787
"1202","SLC2A3",0.0190371222417762,1.28298118663914e-07
"1203","SLC2A3",0.13322858451785,1.28298118663914e-07
"1204","SLC35A5",0.00611098910104984,0.000142393762479975
"1205","SLC35E3",0.0181210754917643,0.000544725342538715
"1206","SLC38A1",0.620509550645128,6.09302609945655e-07
"1207","SLC38A1",0.0291324010827076,6.09302609945655e-07
"1208","SLC40A1",0.0647683315678822,1.95569615909072e-10
"1209","SLC40A1",0.02591708978845,1.95569615909072e-10
"1210","SLC41A3",0.0206933539080056,2.31894389646011e-07
"1211","SLC41A3",0.131519037750097,2.31894389646011e-07
"1212","SLC7A1",0.00533171533220387,0.000288018540622293
"1213","SLCO4C1",0.000355098528170269,5.12389076901057e-06
"1214","SLMAP",0.00253280421225203,1.93920591862495e-08
"1215","SMAP2",4.36676407754311e-05,5.00526841409799e-18
"1216","SMAP2",1.19082928776926e-05,5.00526841409799e-18
"1217","SMCHD1",0.0198754207594918,1.18359686210288e-07
"1218","SMDT1",0.0112674310968706,0.0279559040220659
"1219","SMS",0.03634000440627,0.0373894407175651
"1220","SMS",0.232168607526852,0.0373894407175651
"1221","SNRNP35",0.33831386924645,0.0193201875266357
"1222","SNRNP35",0.0198796934857606,0.0193201875266357
"1223","SNRPA1",0.00133885595468631,1.28204416841462e-07
"1224","SNRPA1",0.828408252924564,1.28204416841462e-07
"1225","SNX10",0.0182511378286436,4.20340090728109e-05
"1226","SNX11",0.749624635093769,2.52660406806435e-05
"1227","SNX11",0.0413932866584897,2.52660406806435e-05
"1228","SNX13",0.0170452485582797,3.94496726003611e-06
"1229","SNX27",0.0359878198441399,1.43894204580008e-10
"1230","SOD1",0.0171265447048826,7.37490401032796e-05
"1231","SPARC",0.0376102786184847,9.35603387748189e-07
"1232","SPAST",0.602366261291037,1.61980041864798e-06
"1233","SPAST",0.0011350419738614,1.61980041864798e-06
"1234","SPI1",0.0250819808319959,0.000182010215644208
"1235","SPI1",0.0115808424024728,0.000182010215644208
"1236","SPIDR",0.0100581532519719,1.59841296199752e-05
"1237","SRBD1",0.0263501833071324,0.00142434413544118
"1238","SRGAP2",0.00273300351394489,3.96011554937719e-06
"1239","SRGAP2",0.668149735847581,3.96011554937719e-06
"1240","SRGAP2",0.484335715466352,3.96011554937719e-06
"1241","SRGN",0.100535191929213,1.07264596990569e-11
"1242","SRGN",0.00986957274298768,1.07264596990569e-11
"1243","SRPRB",0.0379361927522939,0.0407007308429895
"1244","SRSF10",0.0288893361527878,0.00158425670456444
"1245","SRSF10",0.242144295585581,0.00158425670456444
"1246","SRSF10",0.589932868727685,0.00158425670456444
"1247","ST13",0.0998465706817941,2.19614356859681e-05
"1248","ST13",0.0269743428679152,2.19614356859681e-05
"1249","ST13",0.0202232253027912,2.19614356859681e-05
"1250","ST13",0.752031415216478,2.19614356859681e-05
"1251","ST6GALNAC4",0.58493416351367,0.000217548614053397
"1252","ST6GALNAC4",0.00520132592761719,0.000217548614053397
"1253","ST6GALNAC4",0.0143006252415503,0.000217548614053397
"1254","ST8SIA4",0.0264042403305622,3.54485031885064e-05
"1255","ST8SIA4",0.0638010260762786,3.54485031885064e-05
"1256","ST8SIA4",0.027234653886983,3.54485031885064e-05
"1257","STARD7",0.218253949228151,0.0293898561246461
"1258","STARD7",0.00469749806724141,0.0293898561246461
"1259","STARD7",0.148474585580024,0.0293898561246461
"1260","STAT6",0.0392818069770601,3.35294174213324e-07
"1261","STK24",0.00484920784888656,6.79608263561882e-09
"1262","STK24",0.294458344329944,6.79608263561882e-09
"1263","STK40",0.0138209108972468,4.13644827936043e-13
"1264","STK40",0.309096379460083,4.13644827936043e-13
"1265","STX10",0.032597683239119,1.0420167820379e-05
"1266","STX11",0.0168039080627552,1.06938285585616e-08
"1267","STX3",0.00218347062846497,5.18585719134602e-10
"1268","STX6",0.00825079413892354,6.81799029008069e-09
"1269","STX6",0.050223342277709,6.81799029008069e-09
"1270","STXBP5",0.00665929807477395,0.000235826103881912
"1271","SULF2",0.00726267704561931,6.48147430738262e-06
"1272","SULF2",0.0537493161921136,6.48147430738262e-06
"1273","SULF2",0.00136711506568204,6.48147430738262e-06
"1274","SUPT20H",0.0037920695243615,0.000125031953602444
"1275","SUPT20H",0.14318031375459,0.000125031953602444
"1276","SWAP70",0.0332306916506587,3.96266134384756e-10
"1277","SYF2",0.00429371414656678,0.0169780962288452
"1278","SYF2",0.950101950896938,0.0169780962288452
"1279","SYNJ1",0.0293203723729724,2.53445122125503e-07
"1280","SYNJ1",0.871568052064771,2.53445122125503e-07
"1281","TALDO1",0.0171995691943938,4.48978234169998e-09
"1282","TBK1",0.0128223603760764,8.95425445261032e-07
"1283","TCEA3",0.014467757702116,2.17767165537817e-07
"1284","TCF12",0.202976442033214,1.27072633624037e-05
"1285","TCF12",0.0225137227976689,1.27072633624037e-05
"1286","TCF7",0.0395586324333674,1.24560954375923e-14
"1287","TCF7",0.00651860054229672,1.24560954375923e-14
"1288","TCIRG1",0.274781029484652,6.02627012383639e-09
"1289","TCIRG1",0.000441603518169792,6.02627012383639e-09
"1290","TFDP1",0.312044323672025,3.25776243988866e-06
"1291","TFDP1",0.0394924357997174,3.25776243988866e-06
"1292","TFIP11",0.883667473460412,0.0026544270988742
"1293","TFIP11",0.0201233677956039,0.0026544270988742
"1294","TFIP11",0.581065617841631,0.0026544270988742
"1295","TGFA",0.000869155891599741,1.29787540827023e-09
"1296","TGFA",0.00197409363702235,1.29787540827023e-09
"1297","TGIF2",0.0481932528416781,0.00447082106206752
"1298","TIGD7",0.00743954061316577,0.0134462868740653
"1299","TIMM21",0.0086383375442592,0.0140387459345574
"1300","TIMM21",0.280489350275174,0.0140387459345574
"1301","TIMP2",0.0624312937078221,8.82335764164297e-09
"1302","TIMP2",0.0146116651287096,8.82335764164297e-09
"1303","TLR10",0.00139758731309509,3.99458548449453e-07
"1304","TLR10",0.0441450352442613,3.99458548449453e-07
"1305","TLR10",0.00929645710263716,3.99458548449453e-07
"1306","TLR4",0.00960945717033005,8.40260355986364e-10
"1307","TLR7",0.0390388161541061,0.00540577734049389
"1308","TLR8",0.125673074212791,3.37033575899592e-09
"1309","TLR8",0.0130701166593845,3.37033575899592e-09
"1310","TM6SF1",0.0463237208217897,5.74498801302667e-06
"1311","TMCO6",0.00204752068326319,0.0144764343789756
"1312","TMEM11",0.0486246198120294,0.0191791909710723
"1313","TMEM120A",0.00102544325933461,4.70637614962163e-12
"1314","TMEM134",0.00432948555642613,2.84405247880675e-09
"1315","TMEM134",0.0407676058115688,2.84405247880675e-09
"1316","TMEM140",0.00137623745705689,2.41430694023766e-09
"1317","TMEM154",0.0192544470321272,4.8536495000595e-10
"1318","TMEM154",0.0568085099564894,4.8536495000595e-10
"1319","TMEM156",0.0227161971483075,0.0249351443953985
"1320","TMEM156",0.119620285648194,0.0249351443953985
"1321","TMEM183A",0.0133732232136224,2.34690366899914e-06
"1322","TMEM256",0.0128376486983701,0.047036707642614
"1323","TMEM33",0.0329719938150187,8.32853168514633e-06
"1324","TMEM33",0.0848442375633399,8.32853168514633e-06
"1325","TMEM43",0.0420720653630709,3.90210297039574e-07
"1326","TMEM71",0.00990496557132872,2.13351712375126e-10
"1327","TMSB4X",0.0155433527373756,0.042137986438022
"1328","TMSB4X",0.255541174855007,0.042137986438022
"1329","TMUB2",0.0579033040149447,3.410146152825e-05
"1330","TMUB2",0.0109630344489379,3.410146152825e-05
"1331","TMUB2",0.136933494374362,3.410146152825e-05
"1332","TNFAIP6",0.0414437381388706,3.82940856416949e-07
"1333","TNFAIP6",0.558995700610051,3.82940856416949e-07
"1334","TNFRSF10B",0.00521909509224439,0.00690319862055992
"1335","TNFRSF10B",0.936409358935852,0.00690319862055992
"1336","TNFRSF10B",0.232988265899765,0.00690319862055992
"1337","TNFRSF10C",0.000231930061013888,1.30043835021224e-08
"1338","TNFRSF1A",0.00169008728279491,1.83013866569605e-08
"1339","TNFRSF1B",0.0493756847360378,1.13191035246847e-06
"1340","TNFRSF25",0.00958431989936163,4.85136076773873e-07
"1341","TNFRSF25",0.742053376431997,4.85136076773873e-07
"1342","TNFRSF8",0.0353212213179644,0.0457653101707854
"1343","TNFSF4",0.00493937914703253,4.85709203677319e-06
"1344","TNFSF4",0.035265148628839,4.85709203677319e-06
"1345","TOM1L2",0.030129274541027,0.0142221135056741
"1346","TOM1L2",0.888333001111526,0.0142221135056741
"1347","TOM1L2",0.541170140347875,0.0142221135056741
"1348","TOMM40",0.000178428859923403,0.000169300185012906
"1349","TOPORS",0.0312540288331834,1.21266169791937e-09
"1350","TOPORS",0.492469938561798,1.21266169791937e-09
"1351","TP53INP1",0.0257734812035526,1.63509504828477e-06
"1352","TP53INP1",0.0584271348571483,1.63509504828477e-06
"1353","TPST1",0.00203172983225631,3.06023130956487e-14
"1354","TRAF3IP3",0.00476696046956821,5.74299630686065e-08
"1355","TRANK1",0.005755438154975,4.31391844478522e-07
"1356","TREM1",0.0184404676025176,4.91470551046663e-08
"1357","TRERF1",0.023448692937897,0.0299279412933463
"1358","TRIB1",0.00190360489669236,6.69565359564567e-06
"1359","TRIM10",0.509633317200473,0.00084010291726583
"1360","TRIM10",0.0569884805311221,0.00084010291726583
"1361","TRIM10",0.0133779528496635,0.00084010291726583
"1362","TRIM10",0.397988768849599,0.00084010291726583
"1363","TRIM27",0.354210653395553,0.00106823129275546
"1364","TRIM27",0.0123008399835046,0.00106823129275546
"1365","TRIM4",0.0401647295110791,0.000622346597539307
"1366","TRIM4",0.930597847011032,0.000622346597539307
"1367","TRIOBP",0.0460435888369333,0.00425900847675681
"1368","TRIOBP",0.0159587084267285,0.00425900847675681
"1369","TRIOBP",0.412323904958422,0.00425900847675681
"1370","TRRAP",0.0036091213119547,0.00261497917348233
"1371","TSC22D3",0.00123825689092784,2.62352215172102e-13
"1372","TSC22D3",0.0486620924933141,2.62352215172102e-13
"1373","TSC22D3",0.00298437814793044,2.62352215172102e-13
"1374","TSC22D3",0.368715118705033,2.62352215172102e-13
"1375","TSC22D3",0.380276425575046,2.62352215172102e-13
"1376","TSEN34",0.000405758391947768,2.91770605971203e-07
"1377","TSEN34",0.0250175463468975,2.91770605971203e-07
"1378","TSPAN4",0.0270055823899356,2.94092649137627e-10
"1379","TSPAN4",0.0573501133945395,2.94092649137627e-10
"1380","TTC3",0.00710824725657746,4.84398745545946e-10
"1381","TTC9C",0.179564855545424,0.0219487289406169
"1382","TTC9C",0.0446470299481156,0.0219487289406169
"1383","TUBA1A",0.0172806770585225,7.25695238834795e-05
"1384","TUBA1A",0.0300886112320885,7.25695238834795e-05
"1385","TUBB1",0.0271123279844147,9.9028559683699e-06
"1386","TXK",0.0489471699400645,7.53601230697494e-08
"1387","TXN",0.116419855158253,7.43482144223638e-09
"1388","TXN",0.0373754054714152,7.43482144223638e-09
"1389","TYROBP",0.0424099278904518,5.38967797289773e-08
"1390","U2AF2",0.00015499867266486,0.0294961034075254
"1391","U2AF2",0.921235559982688,0.0294961034075254
"1392","UBALD2",0.0115554187026006,7.69087779233235e-11
"1393","UBASH3A",0.00999788145689382,1.30994828050455e-10
"1394","UBE2E3",0.0215980691923791,0.000684578827932123
"1395","UBE2E3",0.641467011907607,0.000684578827932123
"1396","UBE2J1",0.00280826632829358,0.00582960123798623
"1397","UBE2Q1",0.0360989899328517,0.0142659720445252
"1398","UBIAD1",0.0286255074244883,4.622220073479e-09
"1399","UBL5",0.152743181732098,0.00188760305060733
"1400","UBL5",0.0135757534757708,0.00188760305060733
"1401","UBL5",0.573108271911438,0.00188760305060733
"1402","UBN1",0.961487531228016,3.07616114642252e-09
"1403","UBN1",0.00861749361221033,3.07616114642252e-09
"1404","UBXN7",0.0455136102687555,5.62163463759256e-06
"1405","UBXN7",0.214573461826858,5.62163463759256e-06
"1406","UEVLD",0.0401611118010432,0.00139521241243868
"1407","UEVLD",0.884402617814991,0.00139521241243868
"1408","UIMC1",0.0263902601521549,1.48287413432507e-09
"1409","URI1",0.0154244189390046,2.62037751465431e-05
"1410","URI1",0.0421480862926589,2.62037751465431e-05
"1411","USB1",0.0303795622789798,2.0399500603436e-06
"1412","USP10",0.00035975444385782,1.69873775976145e-11
"1413","USP3",0.0265550790048627,0.000436102925023264
"1414","USP4",0.147652821161114,4.14420078574062e-08
"1415","USP4",0.00328871150909244,4.14420078574062e-08
"1416","UTP14A",0.012412088974838,0.000283715344169221
"1417","UTP14A",0.000690357570412883,0.000283715344169221
"1418","VCAN",0.0340807070623689,0.00570463249625277
"1419","VCPKMT",0.536278359026359,0.000172966449451066
"1420","VCPKMT",0.0299875654250864,0.000172966449451066
"1421","VMP1",0.000827456148738357,1.69949122699792e-11
"1422","VNN1",0.00664540287626444,1.41418876124987e-07
"1423","VNN2",0.0494203701211065,4.73119312395218e-10
"1424","VNN2",0.15111389815113,4.73119312395218e-10
"1425","VNN2",0.00058434273473594,4.73119312395218e-10
"1426","VPS26A",0.036689442453574,0.00325693936468016
"1427","VPS26A",0.776090413074213,0.00325693936468016
"1428","WAS",0.0196392944202917,1.32074257361061e-08
"1429","WDFY3",0.0324072714943575,9.58363506212003e-07
"1430","WDR27",0.0362660959301205,2.18838287495075e-06
"1431","WDR33",0.933195292061591,0.00960821466771636
"1432","WDR33",0.0138728358879663,0.00960821466771636
"1433","WDR33",0.763731300627358,0.00960821466771636
"1434","WDR33",0.735119657777004,0.00960821466771636
"1435","WDR4",0.0497925809369709,6.77459178385114e-05
"1436","WDR4",0.635093641243823,6.77459178385114e-05
"1437","WDR5",0.0383669104848567,0.000424408408646464
"1438","WDR81",0.0145598974248614,0.000610981547273054
"1439","WIPF2",0.029648996067274,6.36991396149527e-07
"1440","WLS",0.0346680221498019,7.34310452032604e-06
"1441","WLS",0.000878945167939544,7.34310452032604e-06
"1442","WLS",0.0123255311764581,7.34310452032604e-06
"1443","WLS",0.00728887150770417,7.34310452032604e-06
"1444","WWP1",0.0255067284556791,4.57411040710365e-08
"1445","YBX3",0.00865201881087821,1.16213570320418e-09
"1446","YIPF4",0.043218879384114,1.58991470476551e-06
"1447","YPEL5",0.0302188294176634,1.30217305029239e-13
"1448","ZBTB16",0.00562405524943213,9.08325798875563e-13
"1449","ZBTB16",0.0148179068570026,9.08325798875563e-13
"1450","ZBTB4",0.000229093662205687,1.53515262862391e-07
"1451","ZBTB4",0.242349082144412,1.53515262862391e-07
"1452","ZBTB44",0.0113684015547989,1.93700436292956e-06
"1453","ZBTB44",0.793542907836081,1.93700436292956e-06
"1454","ZDHHC18",0.00949573321687317,6.99602238583685e-10
"1455","ZFHX3",0.00205489374830348,0.00818737726953229
"1456","ZFP36",0.0131873016405801,0.0404230856453333
"1457","ZFP90",0.0281519508893209,0.0131696339808522
"1458","ZFYVE16",0.000639464836578878,1.35003439599439e-10
"1459","ZFYVE16",0.0480753228647209,1.35003439599439e-10
"1460","ZHX3",0.0223336774980527,0.00835012070700265
"1461","ZMIZ1",0.0467368940445378,3.00554916991649e-06
"1462","ZMPSTE24",0.0237462027215876,3.52103302823306e-06
"1463","ZNF200",0.0292421740774993,8.86276362386509e-05
"1464","ZNF200",0.269178896110174,8.86276362386509e-05
"1465","ZNF230",0.00601478804501388,1.24832776763283e-06
"1466","ZNF263",0.0482696949832072,0.00138187610792493
"1467","ZNF37A",0.00187073415963069,9.07031329972376e-06
"1468","ZNF37A",0.355525854875801,9.07031329972376e-06
"1469","ZNF514",0.00201363334396196,0.000213019919267044
"1470","ZNF514",0.348748217726024,0.000213019919267044
"1471","ZNF516",0.000547081844326221,8.19294673219206e-08
"1472","ZNF529",0.0201881429139296,6.85648941584024e-08
"1473","ZNF573",0.00954169536362739,0.00575667643838942
"1474","ZNF671",0.0282121213643309,0.00520096335496278
"1475","ZNF706",0.00326105851350137,2.07892980234663e-05
"1476","ZNF706",0.760094536815874,2.07892980234663e-05
"1477","ZSWIM6",0.0188396189560073,1.0318006322235e-06
