"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LOC101927609",-0.161725354148581,-0.666820630051441,-0.680920398821943,0.498204300454436,0.6186127949199,-5.26894671995773
"ACOT1",-0.256856929294418,-1.85481274163166,-0.680819992949308,0.498267445308389,0.618644330390848,-5.03155479734334
"CLEC2L",0.132221094162982,0.138061386580095,0.680703893179313,0.498340465414997,0.618688121179182,-5.45157295039522
"HIST1H3F",0.136160828685426,1.98691393093023,0.680084454927889,0.49873015487855,0.619125019565562,-5.87557662185934
"GLB1L",-0.0746716802460777,1.6802536989076,-0.679996804212746,0.498785309430632,0.619146590642931,-5.80546345478427
"PTENP1.AS",0.219656744713601,-1.18868807445211,0.679854440822675,0.498874899205567,0.619169840421945,-5.14456796311779
"TMSB4Y",0.164110611498704,-1.54865181253155,0.679846973465851,0.498879598680321,0.619169840421945,-4.93427140800802
"LOC101927799",0.088650768487627,2.52290682296282,0.6796053335744,0.499031684283596,0.619311697237911,-5.99970194016011
"STAT4",-0.0342322794714067,5.37565331240031,-0.679502880220858,0.499096174944517,0.619344833131347,-6.49852122241949
"MED23",0.0183073457788034,6.30621979229209,0.679259121008069,0.499249630694394,0.619488355349063,-6.51048989054816
"TRPC3",0.232130576348086,-2.21595361621207,0.678999132639041,0.499413331541064,0.619644567387879,-5.00443996499091
"ZNF35",-0.0647788656858075,2.1035922382498,-0.678783000711892,0.499549440489696,0.619766523859623,-5.89597921457704
"METTL22",0.0330390810803149,4.16661156283928,0.678647087140554,0.499635042285002,0.61982580486026,-6.35839316347866
"YBEY",-0.0467377935620037,2.53980888612935,-0.678483347122365,0.499738180446332,0.619868510751505,-6.01065307408715
"PLK1",0.12406495685363,1.1725196183959,0.678472344163845,0.499745111511358,0.619868510751505,-5.68680803280886
"COLGALT1",0.0228659215433469,6.97707663050858,0.678379696360256,0.499803474969205,0.619893987533699,-6.47642863278552
"TRIM7",-0.063611148046002,1.57589149250183,-0.67811666862063,0.499969189364858,0.620052595119232,-5.79907832891133
"CAPN3",-0.0342025861601378,4.37733733935633,-0.67791693369003,0.500095047526098,0.620161753473458,-6.39690929229488
"SPAG4",-0.153529607337541,-1.64935577417709,-0.677837583360277,0.500145052994676,0.620176838430032,-5.15846057568189
"RPS14P3",-0.0851278928230664,0.859283254497333,-0.677477651636565,0.500371910966938,0.620411200547522,-5.63196346097699
"SBF2.AS1",-0.0859609300512303,1.12569969208285,-0.677368541570749,0.500440691935159,0.620449542334921,-5.66456459111594
"ZNF136",-0.0309742148468781,4.53104374622971,-0.677228539112666,0.500528954400757,0.620497418250243,-6.42161720685956
"FDX1L",0.0616169731169678,1.98392059853893,0.677187182332917,0.500555028780673,0.620497418250243,-5.88855932917446
"MIR646",0.19408539838712,-1.3447330307845,0.676831468777197,0.500779327362038,0.620644824545465,-5.14935918236016
"SNX8",-0.0380296557669042,4.01077178768027,-0.676695183369137,0.500865277851032,0.620644824545465,-6.33400803187154
"NUP54",0.0293245862739338,4.75561052892154,0.676691517729587,0.500867589753334,0.620644824545465,-6.44889436388588
"SLC25A20",-0.0780293244682895,4.44121150352389,-0.676653972591302,0.500891269635161,0.620644824545465,-6.3870538533291
"ZNF100",0.0431076952562821,4.25598441306267,0.67665047912814,0.500893473008387,0.620644824545465,-6.38220280241411
"RNF6",0.0209142011869035,5.5614918235891,0.676638293058463,0.500901158964114,0.620644824545465,-6.51202565040814
"CCDC93",0.0206865219739782,6.28641783030704,0.676514075122767,0.500979508914678,0.620694978197963,-6.51334969931644
"MT1F",-0.0902741483763447,0.780515805982429,-0.676009923623936,0.501297568507006,0.620934522662793,-5.59848664411042
"USP35",-0.0358765356870763,3.95344415345467,-0.676001016198361,0.501303189014838,0.620934522662793,-6.33701663383798
"LHPP",-0.0447721315613814,4.07314551703107,-0.675975157002936,0.501319506134807,0.620934522662793,-6.34530848391079
"ABHD17B",-0.0281588789559297,4.35353554879631,-0.675907727855699,0.501362055194418,0.620934522662793,-6.39197130601975
"EHHADH",-0.0711496737248541,1.15267107533255,-0.675907358892904,0.501362288022255,0.620934522662793,-5.69810827334602
"LRRC61",0.0424642245719864,3.13265539319068,0.675559678536831,0.501581711936329,0.621159337836217,-6.1709947886412
"AMZ2P1",0.043356585646382,2.68720630087693,0.675299221865066,0.501746122305511,0.621315995350587,-6.04968960852577
"LOC102724490",-0.138612794637708,-1.08794407394869,-0.675104808483819,0.501868862582354,0.6214210327034,-5.24546148083209
"LOC102723811",0.19462671361434,-1.04076116606123,0.674838843828457,0.502036802095055,0.621582016282833,-5.18445287594873
"POMGNT2",0.0513152395640986,2.53798647634913,0.674756339398532,0.502088904491604,0.62159956607591,-6.01358132504246
"EIF4EBP1",-0.0523395814834575,2.98445541455265,-0.674550036465071,0.502219199711172,0.621713910723347,-6.12494276702469
"HSPA4",0.0233788568899591,5.79982185774273,0.674308696845687,0.502371646326242,0.621855044344726,-6.51987549885275
"PNP",0.0287593520735863,5.52193391446586,0.674249419091512,0.502409094036763,0.621855044344726,-6.51015018702759
"COL26A1",0.117552819565513,0.236413577573826,0.673672319247644,0.502773745844702,0.622257390272561,-5.49550979380845
"LOC90834",-0.082407586360801,1.38714899529023,-0.673614807943195,0.50281009331744,0.622257390272561,-5.72166173304131
"POMT2",-0.0504838544917434,2.63346921894822,-0.673418331003504,0.502934278571016,0.622364081206612,-6.04523867554298
"UBXN11",-0.0340294360371098,6.20695727811376,-0.673317449716876,0.502998048052172,0.62239599920929,-6.51700296423357
"LOC100499489",0.0868117265387259,0.710444674961158,0.673253717065976,0.503038337239937,0.62239886071458,-5.60698615713118
"GLCCI1",0.0425791746417139,5.57942820051838,0.672499321450288,0.503515367795759,0.622942051997033,-6.51634429943828
"PSD3",0.0635898894318336,2.37655791389611,0.672366373240768,0.503599460859277,0.622950434328141,-5.97576785576848
"KIFC1",0.156433746536864,0.968750446521776,0.672347146382014,0.503611622954846,0.622950434328141,-5.66290780017028
"PROC",0.184775122293119,-1.15045915505611,0.672256188400209,0.503669161265263,0.622950434328141,-5.20658253368669
"BGLAP",0.17547264273153,-0.9150024448308,0.672248248245682,0.50367418422614,0.622950434328141,-5.25130344815707
"LOC100272216",-0.136470304215032,-0.419958782980573,-0.672177880171175,0.503718700420482,0.622958480319293,-5.33072040103069
"MUC1",-0.144895672364553,-0.551065494365074,-0.672086402727048,0.503776573979922,0.62298304315679,-5.32280638387361
"NDUFAB1",-0.0446185918565767,2.97041525476488,-0.671567846685395,0.50410470824782,0.623341788401503,-6.12600779182414
"TMUB1",0.0289818740062757,4.79212477825969,0.67134456534063,0.504246032722484,0.623469500587611,-6.46067827512258
"ANKDD1A",0.0755827376291377,2.25801960207942,0.671012941234007,0.504455971452221,0.623682024451603,-5.95140119329274
"GPR128",0.34538171253991,-3.80987688639006,0.670759273466921,0.50461659074866,0.623833544978486,-4.8494374105003
