"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"C20orf112",0.0319240151351403,6.67409958706755,0.452094228632789,0.652621441801329,0.999989421440371,-4.97152368215848
"ZNF790",0.0694562027385022,2.57821522644561,0.452076734981693,0.652633981471515,0.999989421440371,-4.76874719297053
"LOC102723701",0.205432573861187,-0.431330876845277,0.452011135427899,0.65268100495404,0.999989421440371,-4.63378768256909
"DNASE1L2",-0.0959958791635207,1.58095771941766,-0.451924406244685,0.65274317687469,0.999989421440371,-4.70971389458688
"PQLC2",-0.0506600787259814,3.50498926992999,-0.451888082042492,0.652769216655687,0.999989421440371,-4.84264663580104
"SPG7",-0.0327233259429409,6.10477685795035,-0.451824986026367,0.652814449411669,0.999989421440371,-4.98034542644378
"MIR1537",-0.128489430806697,1.29158667624843,-0.451778518902482,0.652847761953877,0.999989421440371,-4.687904638105
"MFSD2A",-0.0970451848693541,2.26245180410076,-0.451772684948431,0.6528519443983,0.999989421440371,-4.7414215152875
"UBE4B",0.0318929843797804,6.54503888489219,0.451673405850176,0.652923120701578,0.999989421440371,-4.97564070447289
"SPR",-0.151609922812774,-0.468771515523875,-0.451559775590646,0.653004589765304,0.999989421440371,-4.63564529973325
"SNF8",0.0447890429047604,4.13168852650994,0.451482379761053,0.653060082385801,0.999989421440371,-4.89421262605843
"WDR61",-0.0376746852262073,3.79126028935959,-0.451414967969214,0.65310841807389,0.999989421440371,-4.86780273788063
"LOC102723907",0.164253338005937,0.0698385189340591,0.451378176893358,0.653134798685158,0.999989421440371,-4.6485283839637
"CHRM3.AS2",0.0781574569917325,3.31704444431438,0.451315400632044,0.653179812693334,0.999989421440371,-4.82914282689427
"GTF2H2B",0.109347284069202,1.78696712639935,0.451227407578833,0.653242910690032,0.999989421440371,-4.71945532848969
"NUAK1",0.259292424367907,-0.557098485077424,0.451209766657466,0.65325556093449,0.999989421440371,-4.6305754010301
"MYO16",-0.234607679922359,-0.85537450915684,-0.451189521443676,0.653270078833667,0.999989421440371,-4.62990329857386
"PNMA5",0.414156815296849,-2.14231161459399,0.451170296996971,0.653283864862093,0.999989421440371,-4.61258341869603
"ZNF649",-0.0511704444399683,3.35004666879753,-0.451029432870677,0.653384883518899,0.999989421440371,-4.83673960595703
"LRCH3",-0.0382722365647945,5.74802758147339,-0.450930128061464,0.653456102418487,0.999989421440371,-4.9787547044831
"EPHB4",0.0883158181698329,4.78138282199821,0.450883675660091,0.653489418014333,0.999989421440371,-4.94061468836884
"IL12RB1",-0.0467573187115624,5.4812093929383,-0.450829368297451,0.653528368072124,0.999989421440371,-4.97547534532817
"LOC101927772",0.111115389868222,2.66585503120031,0.45082835863599,0.653529092225653,0.999989421440371,-4.7679602213298
"SMKR1",-0.185564984628828,-0.75023816218156,-0.450753231997393,0.653582975796497,0.999989421440371,-4.63157157672953
"RNF144B",-0.0621717184662574,6.6961015435699,-0.450730064222015,0.653599592944087,0.999989421440371,-4.97426805621876
"MAGEE1",-0.0697535570334056,2.7544487723555,-0.450629039721053,0.653672055083447,0.999989421440371,-4.78833548475087
