"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SP100",0.0876515332889114,7.64111828083534,1.17192257874457,0.245265232379544,0.690982686024365,-5.64404545257273
"SNX3",0.0687120730729482,7.77876181726525,1.16794022879187,0.246857175675532,0.691606237674422,-5.64443873614774
"SENP3",0.0444484535195595,2.16031978455314,0.62784299372099,0.532182595009283,0.863052857757568,-5.64461057588802
"CTD.2201I18.1",0.0226510789880131,1.53386257022632,0.167357574666165,0.867579013260995,0.967591183962875,-5.6450030728774
"PIK3AP1",0.111315110632232,8.13811958593257,1.13468384332932,0.260440590246533,0.70305971239815,-5.64514859079063
"SLC23A3",0.0607641871123163,2.44408737770095,0.722448960213133,0.472463951664446,0.837363251842159,-5.64547188338084
"FAHD1",0.0699154016246064,3.24830036980745,0.924496471187336,0.358455000089787,0.773625023402728,-5.64579699198138
"X15.Sep",0.0447986088386427,6.15177793621065,1.23609352630754,0.220621977087032,0.667363156603796,-5.64623869696594
"TSPAN33",0.0793163137623871,5.12493155717517,1.20848512149935,0.230992612031474,0.677840271903998,-5.64638673013198
"PGK1",0.0442728099873939,7.85592695867853,1.15306421779193,0.252869236524815,0.694787784573619,-5.64643312346056
"UEVLD",0.0602880435754853,4.07913426156488,1.09725968131139,0.276348544136714,0.714140064625765,-5.64671721270081
"APOOL",-0.0656315779596177,4.12147326642817,-1.11582724339876,0.268373250048155,0.707654258116575,-5.64677064895774
"ZDHHC1",0.000989185431116257,1.10543926105289,0.00885499119589056,0.992960425075218,0.998688608344332,-5.64708026313922
"ARAP3",0.0919368772659683,7.1596269386801,1.20296045067665,0.233109701227346,0.679877351800691,-5.64714403402552
"DNAJC7",-0.0434265580308657,5.23901796084457,-1.22007489271485,0.226596776446715,0.672770755287177,-5.64722295343356
"CHMP5",0.121897204344199,5.22731646218447,1.21402313815652,0.228884455049975,0.674795346971404,-5.64724887742751
"CCDC97",-0.0452734725696096,6.1160937261263,-1.23613277023621,0.220607482587483,0.667363156603796,-5.64732974573871
"ST6GALNAC3",0.061834752030656,2.02026294513339,0.493892074213879,0.622953504166788,0.895263502261443,-5.64733882552949
"SLC38A6",0.0542102211220301,2.96570481129598,0.87411682080141,0.385091775380108,0.78999488129986,-5.64754599163146
"MCAT",-0.0513127657176231,1.95956619554525,-0.55043665403658,0.583800432219822,0.882829661073726,-5.64756991466348
"MVK",-0.0594637015912498,2.51427133766846,-0.774176750203968,0.441475157483734,0.822544778155775,-5.64791885362852
"MRRF",0.0572522584613671,3.43124770632903,0.994232559686413,0.323589141261702,0.752201367260229,-5.6480751999992
"MS4A4A",-0.0466988592954152,1.72469790087783,-0.313822784053897,0.754603960674681,0.937613908941125,-5.64823870418703
