"","ThreeHrMain","SixHrMain","NineHrMain","TwelveHrMain","FifteenHrMain","EighteenHrMain","TwentyoneHrMain","AveExpr","F","P.Value","adj.P.Val"
"SYCP2L",0.407101543690839,0.753773944850425,0.212083937549449,0.142117725434992,0.315917901421598,0.0638976335800637,0.143980003503607,-1.08045287368762,1.50723052140508,0.179413920518465,0.257299155003248
"FAM133B",0.00191078806567369,-0.0214954197158086,-0.119399258917982,-0.099291776729131,-0.0983022599259562,-0.0184653549495546,-0.0456677578495248,3.45904562978118,1.50717402593596,0.179433217544613,0.257304313792865
"LINC00593",-0.11622633857396,-0.23152446782888,0.0599141662387627,0.393267427782278,-0.0506391082146154,0.267110636999181,0.169084439713776,-0.1431028155308,1.50699907138715,0.179492988016266,0.257367504864268
"TRNT1",-0.0214181022207294,-0.0396493225667052,-0.117616686039405,-0.0489539119654032,-0.070762512761958,0.020609826807684,-0.0219119095577924,4.18138550057313,1.50688961130379,0.179530392293417,0.257384642453527
"SRFBP1",0.0111093920161811,-0.0843722972425089,-0.0357216366838706,-0.0675636752759061,-0.0899542427479307,0.00965945468306773,0.0307585659390852,3.5680488078393,1.50687217986238,0.179536349534976,0.257384642453527
"SNORD77",0.129167242381085,0.490679204726149,-0.210084321870001,-0.206760308865603,0.171285499981051,0.123487056480249,0.119629543732072,-1.55835293765539,1.50648806748268,0.179667665370457,0.257550368910734
"CDAN1",0.0388248894401548,-0.0276942900897059,0.00601216321992348,-0.0629512490675781,-0.0299582317872158,-0.00384422968652043,-0.0574752450346758,4.87962983738699,1.50582480145123,0.17989461507353,0.257853143820193
"MADCAM1",0.117032527527172,0.067246764209847,0.529106823162805,0.556293010993065,0.408565358721479,0.300680185666907,0.0257113409662495,-1.43583188743542,1.50526132073334,0.180087620469483,0.258107215730158
"SLC45A2",0.123523263240725,0.146980967349907,0.5788772663445,0.0310124793978657,0.608179910386982,0.708947720751121,-0.0553091186023995,-2.23972874177974,1.50514328990145,0.180128072001246,0.258142617351208
"MIR601",-0.145064163859012,0.383068598793417,-0.2342262599911,0.239812157863022,0.173614982904892,0.123462037405769,-0.0094942356258107,-0.831202065355039,1.50470601382135,0.180278005332503,0.258334898084672
"STK17B",0.0462596003894271,0.0986491691187164,0.137513628766055,0.0796239887025489,0.0861158079444317,0.0645601601070256,0.0457707569594765,9.29054231543297,1.50416982100702,0.180462005911777,0.258575958636834
"ADPRHL1",-0.127413800243213,0.179374882686017,0.13235546847178,0.200523874392349,0.335522412793321,0.34670819093552,0.0359515414564566,-0.158298148333186,1.50407739677319,0.18049373910064,0.258598818963229
"LOC101927063",0.014389331692426,-0.514996364005076,-0.62116752999491,-0.0745959469877739,-0.0970548568483792,-0.416378894587663,-0.328129695052616,-1.39148121113952,1.50386098825743,0.180568060696316,0.258682687653141
"TTC39B",-0.0144092835679768,0.0439528989425235,-0.0696092240435302,-0.0695575446645673,-0.0207281327303694,0.0128139862296046,-0.0495557464046299,4.73985547863315,1.50371813301898,0.180617136574634,0.258713591391208
"MTFMT",0.034398858738373,0.0683765265470302,0.128737380715162,0.0165123623464043,0.0417234788960068,-0.0228956468750585,0.0149619115085957,3.45724366461351,1.5037062946081,0.18062120402088,0.258713591391208
"LOC101928707",0.0794411693233961,-0.059956943413856,-0.238380116800229,-0.164535966687296,-0.145284583589395,-0.183700752391534,-0.197118646441838,0.936631489951544,1.50343492786729,0.180714462530871,0.258824550067154
"VWA7",0.0833115598725771,0.129680464366254,0.155350924219931,0.0919033427108271,-0.0970772206690469,-0.0367933200496178,-0.0159182764674588,1.66447584735205,1.50328039789165,0.180767587675973,0.258878014192723
"PSMA7",-0.00361464435527203,0.0320085667529879,0.0963046246432646,0.0529041739151443,0.0555873078861899,-0.006768263084167,0.0474816788482291,5.89365081180853,1.50302144682173,0.180856642222423,0.258982919124795
"MRPL14",-0.0871192683002275,-0.0701151567326321,-0.180000212336917,-0.0711135776115552,-0.092782506509131,-0.0701569871249115,-0.0179823673780315,2.8159821577132,1.50195162297714,0.181224971149794,0.25948768584431
"TTF1",-0.0377586411994575,0.0929810608465438,0.0562731658560827,0.0455500893734193,0.0305927239243771,0.0818034596509403,0.0450094514078283,3.99173530726721,1.50180905354677,0.181274106316218,0.259526403220802
"GOLGA4",0.0184073583176456,0.0948165889501613,0.0622010362722314,0.0532131147128081,0.027242846219746,0.0627050255145405,0.0118380978712622,6.09390772597502,1.50178127298722,0.181283681986195,0.259526403220802
"AC020571.3",-0.191823038198496,-0.113955003730855,-0.0144459816913352,-0.0469878405834828,0.0126556060879182,-0.300248289646421,-0.167742327272878,0.729626039223077,1.50158877592534,0.18135004600345,0.259598733858899
"SETD4",-0.0217610313263452,-0.0399280323474729,-0.131901379113778,-0.0540891914542154,-0.092683962909335,-0.00177093899341552,-0.0442394799872359,4.16810496469252,1.50121743746074,0.18147812686203,0.259758509218796
"ANAPC13",0.009725706828557,0.0101101701948263,0.0395448015536446,0.124575624702914,0.0395641682292402,0.0585081437128223,0.0201500611593683,4.46540593208644,1.50117328606648,0.181493360733689,0.259758509218796
"RUNX2",-0.00494817781672152,0.0766550056538864,0.0810341255072231,0.0806835217441999,0.0561964554504728,0.0700858655099021,0.0651486135467163,5.82537339092054,1.50095157982869,0.181569874709226,0.259845326284448
"LOC102724187",0.153019074216321,0.263904553279318,-0.00874803062225771,0.100107960422424,-0.0875120530648763,0.132770315177977,0.190609457438837,1.48078769281724,1.50028512981395,0.181800047722275,0.260145932327795
"ENTPD7",-0.0157053879192257,-0.0961333398783171,-0.0245119334487915,-0.105128467194672,-0.0311529958327013,-0.0995372239825494,0.0389741266995141,4.05708634210648,1.50025148939302,0.181811673005221,0.260145932327795
"SGCA",0.0999959911546646,0.150675494921154,-0.27639146484321,-0.39539784817224,-0.371619387707779,-0.890915320520273,-0.259653412628379,-1.67711731152864,1.50008242976005,0.181870105703981,0.260203100471249
"KIAA1522",-0.0323340977227173,-0.242680487649196,-0.241368070350798,-0.206999163017988,-0.139595916543475,-0.122432642695611,-0.0565612981645476,2.20634888666611,1.50004403002973,0.181883380254965,0.260203100471249
"RBKS",-0.0236768579549945,-0.335599593245152,-0.248120536019412,-0.428166444431887,-0.061069298590294,-0.0662645797027933,-0.0351939679913018,-0.27737348936865,1.49990041198252,0.181933035719273,0.260251420302275
"LOC101926887",0.21886077150438,0.428970346416256,0.194212590614423,0.657441703583207,-0.256415850734655,0.428026223777854,0.247162448117602,-1.69564230472235,1.4997875106652,0.181972079382749,0.260284553063699
"KLHL35",-0.247079337226306,-0.246676572321843,0.233106940547567,-0.0647803669424488,-0.241735821163888,0.0755925423208102,-0.210763617352764,-0.733571652879552,1.49974002692288,0.181988502476083,0.260285327435249
"POMC",0.126204928671327,0.209304319728743,-0.0712803737452819,-0.0568526964184168,-0.0149926419229557,-0.19765862143856,-0.045110863413938,0.464757499265669,1.49929542812929,0.182142338373336,0.260482616370035
"STAG3L1",-0.108692874117834,-0.103959287184476,-0.360564887929099,-0.240398264426182,-0.188212956829755,-0.356938445422903,-0.0705555800396435,0.889649068632672,1.49886705057814,0.182290670180646,0.260672000138785
"C1orf122",0.00473861935787645,-0.0995523086716488,0.0657875173607414,0.0335021975367356,0.00595311656212982,-0.00435838703655445,-0.0758296026262995,2.96045204814149,1.49877443639861,0.182322753176621,0.260695131897718
"AMIGO3",-0.0253598872917589,-0.0713846551791133,-0.106338047293649,-0.0627018757404654,-0.0829293516866287,0.0768380758372995,-0.15293719069725,2.21083913001841,1.49859616248466,0.182384524077955,0.260760705322656
"CDC73",0.0117356055309914,0.0320359302164297,0.0583445320280749,0.0778322592782676,0.0702715094376272,0.0367757922386867,0.0806417047843113,6.13559631674148,1.49808728426973,0.182560949172407,0.26099017759827
"ATP5A1",0.00894299481881866,-0.0655055405320457,-0.0515810565288102,-0.0850042502457575,-0.054433381929766,-0.0640797746601778,-0.008711943247381,7.30035069436142,1.4978677038174,0.182637122955169,0.261076302495618
"GATC",-0.023471021290272,-0.0603753439019661,-0.0599281092767669,-0.0460340275776412,-0.0582399489444825,-0.00953993993489011,0.0332735336154464,4.93343459667904,1.49752661563596,0.182755504151458,0.261222741805185
"FAM124B",0.0116686541940947,0.193225262928406,-0.100829156432156,0.066308302611237,-0.0510443553435114,-0.181151951272538,-0.0983100746804025,0.850657683054454,1.49737677819463,0.182807529521297,0.261274317722555
"PINK1.AS",0.0305952602031456,-0.0435835543873377,-0.103763105584801,-0.00567341162565183,-0.0599801856283113,-0.000922421943491569,0.0176378545857474,3.40781992897276,1.49730400000626,0.182832803704548,0.261287654335005
"HYAL1",0.358112571088904,0.0378007594312678,0.234924302867884,0.210353090965151,-0.103551208168128,-0.0658219897647112,0.0881994991917743,-0.514735821287592,1.49688019458748,0.182980042822847,0.261475274376462
"PTGES3L",-0.336568949353739,0.307432571113604,0.257901973367163,0.190418737836423,0.235149329427212,0.0335744137065893,0.0720608264538301,-0.750406330181181,1.4966748149443,0.183051433770863,0.261540657935884
"SNORA2B",-0.164788394372515,-0.168898917818507,-0.664788870321233,-0.525942689824688,-0.177485501181946,-0.0381647708786049,-0.167536772382436,-1.12435744545481,1.49665674899148,0.183057714758834,0.261540657935884
"SBK1",-0.0859041951501287,-0.1396018123021,-0.156328261589792,-0.124759659332491,-0.0860725156563986,-0.0941850538926201,-0.070811865749576,5.6150118240193,1.49649742323664,0.183113115764141,0.261597006124347
"OSBPL3",0.00559202608996978,0.0308725670028114,-0.0869650809153946,-0.0408687023769243,-0.00699675174299319,0.0449074283079911,-0.00426878404401476,5.18240293130643,1.49592326863544,0.183312884478969,0.261859571491835
"TRAIP",-0.260427926373939,-0.329104904910286,0.084328649482085,-0.0889076396389687,-0.114699990421304,-0.0116095727066026,-0.137148341988461,0.327129472574952,1.4952837280927,0.183535629669706,0.262154909766151
"ZKSCAN7",0.0310607396286535,0.0252487644025041,-0.0313985156972234,-0.0869598394607285,0.133704327048022,0.0631577213160337,-0.0120011702358376,2.38924493887468,1.49468981543624,0.183742696966355,0.262427804843712
"NUAK1",-0.4445070379506,0.164096879853843,-0.0388911075865787,0.0126304638622528,-0.435891128361948,-0.019512248453499,-0.442203775147613,-0.557098485077424,1.49417720433363,0.183921584193104,0.262660408098709
"GFPT2",-0.199260335399327,-0.296725051417115,0.321480066935984,-0.589923618136369,-0.0653410356922883,0.162876364685131,0.51679702233058,-1.88160613658762,1.49403026954487,0.183972888726534,0.262710784467993
"PTGES2.AS1",-0.142569068394399,-0.0476552124718433,-0.173571637622622,0.117375768436724,-0.226752296821609,-0.346882962562781,0.0718282239330888,0.0432135347862475,1.49385427296395,0.184034357243705,0.262775664825499
"RPN2",-0.0283884937141328,-0.0994326988791907,-0.0789899731777743,-0.0676930234509876,-0.0113609451364272,-0.0340635818577417,0.00394480424624,6.54505116487134,1.49377525344058,0.184061961472005,0.262792184560039
"ARHGEF39",-0.468467011904724,-0.188103987068604,-0.67103775721921,-0.522855030089597,-0.198679370422309,-0.768090319124524,-0.220622293772454,-0.628646396767883,1.49370902332586,0.184085100734274,0.262802327171953
"RBM25",0.0245890568568701,0.0731399374152688,0.0323836100278561,0.0392109623606869,-0.0109964183849467,0.0105084213503073,-0.0151293887589721,6.61798577548762,1.49361467685896,0.184118067626491,0.262826496849627
"B4GALNT4",-0.156606927667245,-0.0737471849686032,-0.0671055863703999,-0.310599668786323,0.143681384583385,-0.181463975296786,0.00875858861708551,0.277134706583108,1.49353405650271,0.184146242415543,0.262843822239012
"TMEM126B",-0.0283144543605267,0.017332080219576,-0.0475700875890706,-0.0241195944615269,-0.0766884606186364,0.0434716546785221,0.0207802072390053,3.73976228821734,1.4929600692172,0.184346946468771,0.263107385324104
"KIAA0922",0.0137939719272264,0.0750252665255449,0.00689410377791555,0.060437191897476,0.0245416268607368,0.0171133156216299,0.00406080995471481,7.25699619867362,1.49200485141812,0.184681381602457,0.263548654139507
"PLSCR1",-0.014008546199197,0.123237844019947,0.338009636932172,0.292677517165441,0.246098438819076,0.2195402995073,0.199834985383195,5.65546357743492,1.49198515167067,0.184688284385395,0.263548654139507
